Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mister_c_math_and_science_pemdas_pemdas?e=1|*|||,PEMDAS: Order of Operations | Mr. C: Math and Science,"The ""order of operations"" is a key strategy to help students understand which operation should be tackled first. Mister C’s song will not only get kids dancing, it will help them remember these critical steps when solving equations.",PBS LearningMedia,English  2017-06-21
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mister_c_stop_drop_roll_stop_drop_and_roll?e=2|*|||,STOP Drop and Roll: Long Division | Mr. C: Math and Science,"Long division can be tricky, but when you remember to Stop, Drop and then Roll through the problem, you’ll be certain to get the answer right every time!",PBS LearningMedia,English  2017-06-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_ee_astrobiologist_real_life_math_astrobiologist?e=3|*|||,Real-Life Math | Astrobiologist,"An astrobiologist and a physicist explain how mathematics is universally critical to helping understand nature and the cosmos in this video from KAET. In the accompanying classroom activity, students discuss the mathematics in the video, including the use of algebra, and then practice writing, reading, ...Show More ",PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_ee_networkengineer_real_life_math_network_engineer?e=4|*|||,Real-Life Math | Network Engineer,"Watch network engineer Diana Tootle explain how she uses math in her work in this video from KAET. In the accompanying classroom activity, students watch the video and then complete an activity involving an aspect of math that Ms. Tootle discusses: converting numbers between base 2 and base 10. To get ...Show More ",PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_g_civilengineer_real_life_math_civil_engineer?e=5|*|||,Real-Life Math | Civil Engineer,"Civil engineer Melissa Sikes explains how she uses math in her work on water and wastewater projects in this video from KAET. In the accompanying classroom activity, students solve a problem that Ms. Sikes poses in the video: finding the diameter of a cylindrical reservoir of a given volume and height. ...Show More ",PBS LearningMedia,English  2014-09-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_g_realestateappraiser_real_life_math_real_estate_appraiser_part_2?e=6|*|||,Real-Life Math | Real Estate Appraiser Part 2,"In this video, explore the mathematics involved in the work of a real estate appraiser as she calculates measurements, creates scaled drawings, and analyzes the mean and median prices of comparable homes to estimate the values of the homes she appraises. In the accompanying classroom activity, students ...Show More ",PBS LearningMedia,English  2014-06-05
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_ga_woodworker_real_life_math_woodworker?e=7|*|||,Real-Life Math | Woodworker,"Listen to a master craftsman explain many of the ways that mathematics is used in woodworking, including number operations; geometry; ratios and proportions; and measurement, in this video from KAET. In the accompanying activity, students will draw a scale drawing of an object in their classroom.",PBS LearningMedia,English  2014-08-21
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_md_restaurantmanager_real_life_math_restaurant_manager?e=8|*|||,Real-Life Math | Restaurant Manager,"Restaurant manager Tad Peelen explains how he uses math in his work in this video from KAET. In the accompanying classroom activity, students complete an activity involving one aspect of math that Mr. Peleen mentions: determining quantities of food needed to cater an event, and in the process, converting ...Show More ",PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_md_zkbirds_real_life_math_zoo_keeper_birds?e=9|*|||,"Real-Life Math | Zoo Keeper, Birds","In this video, zookeeper Lisa Murphy of the Phoenix Zoo explains how she uses math in her work with birds. In the accompanying classroom activity, students engage in an estimation activity based on one of the aspects of math that Ms. Murphy discusses: they use the number of objects in a small group to ...Show More ",PBS LearningMedia,English  2014-08-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_athletictrainer_real_life_math_athletic_trainer?e=10|*|||,Real-Life Math | Athletic Trainer,Students learn the variety of ways in which mathematics is used by a collegiate athletic trainer as he implements strength and conditioning programs for athletes in this video from KAET–Arizona PBS.,PBS LearningMedia,English  2014-04-01
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_dentist_real_life_math_dentist?e=11|*|||,Real-Life Math | Dentist,"In this video, a dentist explains the importance of understanding mathematics in his profession. He uses math for converting numbers, calculating doses of anesthetics, measuring teeth for root canals, and maintaining a budget. In the accompanying activity, learners will practice their own metric conversions ...Show More ",PBS LearningMedia,English  2014-08-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_healtheducator_real_life_math_health_educator?e=12|*|||,Real-Life Math | Health Educator,"In this video, a health education specialist explains the role of mathematics in teaching individuals about nutrition, diet, and exercise in order to support healthy lifestyles. In the accompanying classroom activity, students analyze food labels and then plan healthy breakfasts, calculating caloric ...Show More ",PBS LearningMedia,English  2014-08-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_nurse_real_life_math_nurse?e=13|*|||,Real-Life Math | Nurse,"In this video, learn how mathematics—specifically, proportion, ratio, rate, and conversions—are used in the professional responsibilities of a registered nurse working on the surgical trauma floor. In the accompanying classroom activity, students take on the role of nursing teams, measuring vital signs, ...Show More ",PBS LearningMedia,English  2014-06-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_pharmacist_real_life_math_pharmacist?e=14|*|||,Real-Life Math | Pharmacist,"In this video, learn about the critical role of mathematics in the work of a pharmacist. Pharmacists must accurately measure and package medicine, ensuring that its dosage is safely administered to a patient. In the accompanying activity, students calculate prescribed dosages of medicine and the amounts ...Show More ",PBS LearningMedia,English  2014-06-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_physicaltrainer_real_life_math_physical_trainer?e=15|*|||,Real-Life Math | Physical Trainer,"The general manager of a fitness center explains how numerical calculations, percentages, and ratios are critical to his job in this video from KAET. In the accompanying classroom activity, students explore percentages, fractions, and decimals as they measure and calculate their own target heart rates.",PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_productionscheduler_real_life_math_production_scheduler?e=16|*|||,Real-Life Math | Production Scheduler,"Production scheduler Jessi Felde explains how she uses math in her work in this video from KAET. In the accompanying classroom activity, students watch the video and then complete an activity involving one aspects of math that Ms. Felde mentions: planning the number of employees needed to complete a ...Show More ",PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_radiologist_real_life_math_radiologist?e=17|*|||,Real-Life Math | Radiologist,"In this video, you will view how a radiologic technician utilizes math by adjusting images by a percentage, solves formulas, and measures for distance. This resource is part of the Math at the Core: Middle School collection.",PBS LearningMedia,English  2014-06-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_zkhoofstock_real_life_math_zoo_keeper_hoofstock?e=18|*|||,"Real-Life Math | Zoo Keeper, Hoofstock","In this video, zookeeper Michelle Hatwood of the Phoenix Zoo explains how she uses math in her work with hoofstock animals, which include antelope, deer, zebra, giraffe, and rhinoceros. In the accompanying classroom activity, students solve problems that involve calculating with and converting among ...Show More ",PBS LearningMedia,English  2014-08-12
